,明细_所属分类,填表人,图片,流水号,文件,审批状态,数据日期,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
5957,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-001,,结束,2025-02-26 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-26,eaff4b821df645d4a1bbd0ce826be9fb,24.0,暂无分类,,2025-02-27 02:28:29,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 00:46:48,679306b895a1bd0001e73b9d,槽
5958,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-001,,结束,2025-02-26 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-02-26,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-02-27 02:28:29,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 00:46:48,679306b895a1bd0001e73b9d,立方米
5959,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-001,,结束,2025-02-26 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-02-26,eaff4b821df645d4a1bbd0ce826be9fb,6785.0,暂无分类,,2025-02-27 02:28:29,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 00:46:48,679306b895a1bd0001e73b9d,立方米
5960,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,KG
5961,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,KG
5962,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,KG
5963,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,KG
5964,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,KG
5965,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,升
5966,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,吨
5967,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,吨
5968,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,槽
5969,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,槽
5970,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,立方米
5971,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250227-002,,结束,2025-02-27 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,6787.0,暂无分类,,2025-02-27 12:40:45,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-27 12:38:10,679306b895a1bd0001e73b9d,立方米
5972,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,KG
5973,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,KG
5974,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,KG
5975,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,KG
5976,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,KG
5977,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,升
5978,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,吨
5979,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,141.995,产量,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,吨
5980,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,槽
5981,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,24.0,暂无分类,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,槽
5982,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,立方米
5983,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-001,,结束,2025-02-27 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-02-27,eaff4b821df645d4a1bbd0ce826be9fb,9917.0,暂无分类,,2025-02-28 01:54:01,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 00:39:43,679306b895a1bd0001e73b9d,立方米
5984,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,KG
5985,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,KG
5986,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,KG
5987,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,KG
5988,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,KG
5989,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,升
5990,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,吨
5991,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,吨
5992,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,槽
5993,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,槽
5994,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,立方米
5995,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250228-002,,结束,2025-02-28 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,10053.0,暂无分类,,2025-02-28 12:35:58,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-02-28 12:35:12,679306b895a1bd0001e73b9d,立方米
5996,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,KG
5997,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,KG
5998,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,KG
5999,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,KG
6000,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,KG
6001,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,升
6002,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,吨
6003,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,131.118,产量,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,吨
6004,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,槽
6005,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,22.0,暂无分类,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,槽
6006,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,立方米
6007,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-001,,结束,2025-02-28 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-02-28,eaff4b821df645d4a1bbd0ce826be9fb,9487.0,暂无分类,,2025-03-01 01:20:54,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 00:40:11,679306b895a1bd0001e73b9d,立方米
6008,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,KG
6009,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,KG
6010,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,KG
6011,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,KG
6012,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,KG
6013,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,升
6014,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,吨
6015,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,吨
6016,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,槽
6017,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,槽
6018,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,立方米
6019,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250301-002,,结束,2025-03-01 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,9267.0,暂无分类,,2025-03-01 13:05:22,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-01 12:36:40,679306b895a1bd0001e73b9d,立方米
6020,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250302-001,,结束,2025-03-01 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2025-03-02 13:40:14,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-02 00:42:04,679306b895a1bd0001e73b9d,KG
6021,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250302-001,,结束,2025-03-01 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-03-02 13:40:14,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-02 00:42:04,679306b895a1bd0001e73b9d,KG
6022,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250302-001,,结束,2025-03-01 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-03-02 13:40:14,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-02 00:42:04,679306b895a1bd0001e73b9d,KG
6023,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250302-001,,结束,2025-03-01 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-03-01,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-03-02 13:40:14,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-03-02 00:42:04,679306b895a1bd0001e73b9d,KG
